Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E001424,John,Edwards,Female,Florida,Miami,2017-07-15 18:48:03.609035520,Sales,Sales Associate,Associate's,Good,No,42512,1980-07-15 18:48:03.609035520,,42512.0
E001425,Mary,Green,Male,New York,New York City,2019-12-08 08:54:13.904871872,HR,HR Specialist,Bachelor's,Satisfactory,Yes,50981,1980-12-08 08:54:13.904871872,,52000.62
E001426,Janice,Cunningham,Female,Florida,Orlando,2019-03-16 10:52:09.261556880,Finance,Accountant,Bachelor's,Excellent,No,69099,1970-03-16 10:52:09.261556880,,72553.95
E001427,Ana,Booth,Female,California,San Francisco,2016-08-25 02:44:12.688894840,Engineering,Senior Software Engineer,Master's,Needs Improvement,No,129968,1978-08-25 02:44:12.688894840,,150113.04000000004
E001428,Austin,Mooney,Male,New York,New York City,2023-06-23 13:29:06.025966304,HR,HR Specialist,Bachelor's,Good,No,58020,2000-06-23 13:29:06.025966304,,59180.4
E001429,Andrea,Watson,Female,Florida,Tampa,2021-10-26 06:55:11.865795488,Sales,Sales Manager,Bachelor's,Satisfactory,No,77829,1967-10-26 06:55:11.865795488,,81720.45
E001430,Scott,Collins,Female,Texas,Houston,2018-01-14 18:05:54.476440992,Engineering,Engineering Manager,Master's,Good,No,158201,1964-01-14 18:05:54.476440992,,182722.15500000003
E001431,Denise,Schneider,Male,Florida,Tampa,2020-12-22 00:01:17.077968992,HR,HR Manager,Master's,Satisfactory,No,71594,1962-12-22 00:01:17.077968992,,84344.89140000001
E001432,Tommy,Soto,Male,Texas,Houston,2016-12-22 18:52:21.936149808,Engineering,Software Engineer,Bachelor's,Satisfactory,No,98654,1963-12-22 18:52:21.936149808,,105658.43400000001
E001433,Janet,Wood,Female,New York,New York City,2021-09-28 06:59:13.344594656,HR,HR Assistant,Bachelor's,Needs Improvement,No,44844,1961-09-28 06:59:13.344594656,,47086.200000000004
E001434,Michael,Vazquez,Female,Florida,Orlando,2016-06-10 05:51:37.378667912,Sales,Sales Representative,Bachelor's,Satisfactory,No,69972,1987-06-10 05:51:37.378667912,,69972.0
E001435,Crystal,Valentine,Male,New York,New York City,2018-05-11 17:41:58.080459488,Engineering,Engineering Manager,Master's,Good,No,126854,1992-05-11 17:41:58.080459488,,142330.18800000002
E001436,Misty,Mendoza,Female,New York,Buffalo,2022-09-16 03:32:40.955366784,Engineering,Engineering Manager,Master's,Satisfactory,Yes,145974,1996-09-16 03:32:40.955366784,2024-07-26 01:43:53.532269296,160571.40000000002
E001437,Kenneth,Hernandez,Female,Florida,Miami,2023-04-07 18:46:24.277553472,Sales,Sales Manager,Bachelor's,Excellent,No,76365,1988-04-07 18:46:24.277553472,,76365.0
E001438,Cindy,Bell,Female,Texas,Houston,2018-07-05 13:50:14.183660544,Finance,Accountant,Bachelor's,Satisfactory,Yes,51606,1992-07-05 13:50:14.183660544,,51606.0
E001439,Caitlin,Estrada,Female,California,San Francisco,2017-11-13 10:58:28.465961664,Sales,Sales Representative,Bachelor's,Excellent,No,58324,1961-11-13 10:58:28.465961664,,61240.200000000004
E001440,Alice,Frost,Male,California,San Francisco,2023-12-24 03:50:23.152968000,Sales,Sales Representative,Bachelor's,Excellent,Yes,66398,1967-12-24 03:50:23.152968000,,71112.25800000002
E001441,Cynthia,Fisher,Female,California,Los Angeles,2019-12-07 04:51:51.397045696,Sales,Sales Associate,Associate's,Satisfactory,No,37698,1964-12-07 04:51:51.397045696,,39582.9
E001442,Heather,Anderson,Male,Texas,Dallas,2022-11-28 16:12:48.699040416,Sales,Sales Associate,Associate's,Satisfactory,Yes,42099,1969-11-28 16:12:48.699040416,,45088.029
E001443,Sara,Johnson,Male,New York,New York City,2019-10-19 10:56:55.839338720,Engineering,Senior Software Engineer,Master's,Satisfactory,Yes,104038,1959-10-19 10:56:55.839338720,,122567.16780000001
E001444,Crystal,Smith,Male,Texas,Houston,2019-03-29 22:57:46.979727424,Engineering,Engineering Manager,Master's,Excellent,No,159639,1962-03-29 22:57:46.979727424,,188070.70590000003
E001445,Kristin,Schultz,Male,Texas,Austin,2015-08-14 04:29:46.169513976,Engineering,Engineering Manager,Master's,Good,No,135510,1966-08-14 04:29:46.169513976,,159644.33100000003
E001446,Nicholas,Beasley,Female,New York,Buffalo,2017-03-12 21:29:20.401330736,Finance,Accountant,Bachelor's,Satisfactory,No,60703,1985-03-12 21:29:20.401330736,,60703.0
E001447,Kristin,Murphy,Male,Texas,Houston,2019-04-27 11:07:13.363786880,Sales,Sales Manager,Bachelor's,Excellent,No,93314,1971-04-27 11:07:13.363786880,,99939.29400000001
E001448,Kayla,Campbell,Male,New York,New York City,2016-05-19 00:09:28.595786080,HR,HR Assistant,Bachelor's,Needs Improvement,No,53333,1979-05-19 00:09:28.595786080,,57119.643000000004
E001449,Jennifer,Odonnell,Female,Texas,Dallas,2022-08-10 23:04:06.452826176,Sales,Sales Manager,Bachelor's,Good,Yes,98385,1967-08-10 23:04:06.452826176,,103304.25
E001450,Jasmin,Jenkins,Male,Texas,Austin,2015-05-28 03:49:53.545443220,Engineering,Software Engineer,Bachelor's,Excellent,No,83621,1988-05-28 03:49:53.545443220,2019-05-21 04:51:55.269063492,85293.42
E001451,Jason,Austin,Male,Texas,Dallas,2015-05-26 15:25:52.719988718,HR,HR Assistant,Bachelor's,Excellent,No,53074,1985-05-26 15:25:52.719988718,,54135.48
E001452,Julia,Maynard,Male,New York,Buffalo,2015-08-02 11:58:28.447315440,HR,HR Specialist,Bachelor's,Satisfactory,Yes,63688,1978-08-02 11:58:28.447315440,,68209.848
E001453,Sandra,Perry,Male,Texas,Dallas,2023-07-04 05:35:04.116535776,HR,HR Manager,Master's,Satisfactory,No,70949,1976-07-04 05:35:04.116535776,2024-07-17 22:24:03.031387558,83585.0169
E001454,Robin,Fisher,Male,California,San Diego,2022-10-24 01:03:55.165040576,HR,HR Assistant,Bachelor's,Good,No,58988,1968-10-24 01:03:55.165040576,,63176.14800000001
E001455,Maria,Baldwin,Female,California,Los Angeles,2017-05-24 07:21:21.465251568,Finance,Accountant,Bachelor's,Good,Yes,58339,1976-05-24 07:21:21.465251568,2022-12-23 01:53:43.407718384,61255.950000000004
E001456,Angel,Ryan,Male,Florida,Miami,2021-07-19 01:05:24.458727488,Engineering,Software Engineer,Bachelor's,Needs Improvement,No,108272,1964-07-19 01:05:24.458727488,,115959.312
E001457,Mary,Ramirez,Male,California,San Francisco,2016-12-09 02:40:36.559802416,Sales,Sales Associate,Associate's,Satisfactory,No,37788,1971-12-09 02:40:36.559802416,2017-11-30 15:30:47.330111128,40470.948000000004
E001458,Henry,Spencer,Male,Texas,Houston,2022-10-26 21:28:17.487174560,Sales,Sales Representative,Bachelor's,Satisfactory,No,66222,1996-10-26 21:28:17.487174560,,67546.44
E001459,Jeffrey,Sanchez,Male,New York,New York City,2017-05-20 11:59:32.537792640,Sales,Sales Representative,Bachelor's,Satisfactory,Yes,59546,1975-05-20 11:59:32.537792640,2018-06-09 15:50:40.241782258,63773.766
E001460,Anthony,Curtis,Male,Texas,Houston,2016-06-23 18:50:34.537939472,HR,HR Assistant,Bachelor's,Satisfactory,No,43965,1973-06-23 18:50:34.537939472,,47086.51500000001
E001461,Christian,Gould,Male,Florida,Orlando,2016-06-13 02:36:25.343195128,Engineering,Senior Software Engineer,Master's,Good,Yes,112863,1965-06-13 02:36:25.343195128,,132963.9003
E001462,Reginald,Spence,Female,Texas,Dallas,2015-12-10 12:45:24.714708820,HR,HR Specialist,Bachelor's,Good,Yes,59608,1987-12-10 12:45:24.714708820,,59608.0
E001463,Nathaniel,Hickman,Male,New York,Rochester,2015-06-01 23:11:50.030579952,Engineering,Engineering Manager,Master's,Satisfactory,No,149159,1990-06-01 23:11:50.030579952,,167356.39800000002
E001464,Mark,Jones,Male,Florida,Miami,2017-02-07 05:24:13.865038864,Engineering,Senior Software Engineer,Master's,Satisfactory,No,118573,1960-02-07 05:24:13.865038864,,139690.85130000004
E001465,Robert,Franklin,Male,Florida,Tampa,2019-11-09 20:39:53.906240160,Sales,Sales Associate,Associate's,Good,No,41800,1976-11-09 20:39:53.906240160,,44767.8
E001466,Calvin,Collins,Female,Florida,Orlando,2020-07-29 15:54:44.727912544,Sales,Sales Associate,Associate's,Good,No,37911,1998-07-29 15:54:44.727912544,,37911.0
E001467,Paul,Harding,Male,New York,Rochester,2019-05-28 04:53:24.565117088,Finance,Finance Manager,Master's,Excellent,No,101909,1984-05-28 04:53:24.565117088,,114341.89800000002
E001468,Courtney,Miller,Male,Texas,Dallas,2020-12-17 21:59:14.707166912,Engineering,Software Engineer,Bachelor's,Good,Yes,89167,1995-12-17 21:59:14.707166912,2023-11-16 16:28:46.488326144,90950.34
E001469,Lisa,Lee,Male,Texas,Austin,2020-02-13 10:22:52.645372768,HR,HR Manager,Master's,Needs Improvement,Yes,80144,1980-02-13 10:22:52.645372768,2024-06-30 11:16:54.513206608,89921.56800000001
E001470,Victoria,Jones,Male,Texas,Austin,2017-09-01 17:12:17.096592208,Finance,Financial Analyst,Bachelor's,Excellent,Yes,70073,1976-09-01 17:12:17.096592208,,75048.183
E001471,Alexandra,Brown,Male,California,San Diego,2020-05-25 13:42:11.605386272,Engineering,Software Engineer,Bachelor's,Excellent,Yes,91312,1980-05-25 13:42:11.605386272,,93138.24
E001472,William,Arnold,Male,California,San Diego,2016-11-02 17:24:29.630530680,Sales,Sales Associate,Associate's,Good,No,41474,1957-11-02 17:24:29.630530680,2022-04-14 22:46:11.344380376,44418.654
E001473,Joel,Johnson,Male,Texas,Austin,2023-08-15 00:33:59.516781824,Sales,Sales Manager,Bachelor's,Good,No,92294,1965-08-15 00:33:59.516781824,,98846.87400000001
E001474,Sylvia,Smith,Male,Florida,Miami,2022-02-25 21:21:00.772285664,Finance,Accountant,Bachelor's,Good,No,64360,1981-02-25 21:21:00.772285664,2023-07-15 11:59:36.848319804,65647.2
E001475,Jack,Mccarthy,Male,New York,Buffalo,2020-09-05 12:57:17.466210560,Engineering,Software Engineer,Bachelor's,Satisfactory,Yes,99799,1978-09-05 12:57:17.466210560,,106884.729
E001476,Antonio,Smith,Female,Florida,Orlando,2016-07-25 11:10:33.797748576,Engineering,Senior Software Engineer,Master's,Satisfactory,Yes,139224,1973-07-25 11:10:33.797748576,2017-10-06 14:48:10.452306424,160803.72000000003
E001477,Michael,Fowler,Male,California,Los Angeles,2017-01-06 00:23:24.720049000,HR,HR Assistant,Bachelor's,Satisfactory,No,43568,1981-01-06 00:23:24.720049000,,44439.36
E001478,Christopher,Davis,Male,California,Los Angeles,2020-05-18 01:22:22.423079136,HR,HR Specialist,Bachelor's,Good,Yes,61736,1990-05-18 01:22:22.423079136,,62970.72
E001479,Christina,Eaton,Female,California,San Francisco,2021-03-31 16:19:35.206686272,Engineering,Engineering Manager,Master's,Satisfactory,No,156576,1990-03-31 16:19:35.206686272,2022-11-17 20:28:37.274967812,172233.6
E001480,Johnny,Cowan,Male,Texas,Austin,2016-03-23 06:59:47.485602360,Sales,Sales Manager,Bachelor's,Excellent,No,72806,1989-03-23 06:59:47.485602360,,74262.12
E001481,Jennifer,Manning,Male,Florida,Orlando,2022-03-14 21:03:41.967723328,Sales,Sales Representative,Bachelor's,Excellent,Yes,69658,1998-03-14 21:03:41.967723328,,71051.16
E001482,Sarah,Brown,Female,Texas,Dallas,2022-02-13 05:54:40.625653184,Engineering,Engineering Manager,Master's,Satisfactory,Yes,154953,1979-02-13 05:54:40.625653184,,178970.71500000003
E001483,Felicia,Nichols,Female,New York,Buffalo,2018-06-11 14:45:06.389879936,Sales,Sales Representative,Bachelor's,Needs Improvement,Yes,62099,1994-06-11 14:45:06.389879936,,62099.0
E001484,Mary,Reyes,Female,Texas,Dallas,2021-10-07 20:00:33.167146272,Finance,Financial Analyst,Bachelor's,Satisfactory,No,60201,1996-10-07 20:00:33.167146272,,60201.0
E001485,Eric,Stevens,Male,New York,New York City,2021-04-17 06:12:02.230559424,Sales,Sales Representative,Bachelor's,Excellent,No,50209,1977-04-17 06:12:02.230559424,,53773.839
E001486,Traci,Graham,Male,California,Los Angeles,2019-03-28 04:43:20.789642928,Sales,Sales Representative,Bachelor's,Good,No,66606,1965-03-28 04:43:20.789642928,,71335.026
E001487,Blake,Garcia,Female,California,Los Angeles,2021-08-23 01:43:04.350664800,Finance,Accountant,Bachelor's,Good,Yes,60081,1998-08-23 01:43:04.350664800,,60081.0
E001488,Shelby,Obrien,Female,Florida,Orlando,2018-02-05 11:00:02.278947936,Finance,Accountant,Bachelor's,Good,No,63075,1958-02-05 11:00:02.278947936,,66228.75
E001489,Elizabeth,Cox,Male,Florida,Miami,2020-07-27 15:55:45.006001696,HR,HR Manager,Master's,Satisfactory,No,70168,1974-07-27 15:55:45.006001696,,82664.92080000002
E001490,Gregory,Green,Male,New York,Rochester,2020-11-05 15:57:49.988801952,Engineering,Software Engineer,Bachelor's,Good,No,106163,1992-11-05 15:57:49.988801952,,108286.26
E001491,Kim,Moore,Male,California,Los Angeles,2018-11-04 21:51:52.374089632,Finance,Financial Analyst,Bachelor's,Good,No,78096,1972-11-04 21:51:52.374089632,,83640.816
E001492,Gary,Smith,Female,California,Los Angeles,2018-02-19 04:46:39.580657376,Finance,Finance Manager,Master's,Satisfactory,Yes,108061,1996-02-19 04:46:39.580657376,,118867.1
E001493,Jennifer,Murphy,Female,New York,Buffalo,2022-01-14 14:43:20.981242240,Sales,Sales Associate,Associate's,Needs Improvement,No,39236,1980-01-14 14:43:20.981242240,,39236.0
E001494,Nichole,Watkins,Male,New York,New York City,2018-02-26 09:39:51.860190528,HR,HR Manager,Master's,Excellent,No,75803,1992-02-26 09:39:51.860190528,,85050.966
E001495,Maria,Tapia,Female,Texas,Austin,2023-09-05 07:58:57.805471968,Finance,Finance Manager,Master's,Satisfactory,No,114801,2001-09-05 07:58:57.805471968,,126281.1
E001496,Tiffany,Wade,Male,Texas,Houston,2016-10-27 03:11:04.203849832,Sales,Sales Manager,Bachelor's,Needs Improvement,No,72581,1975-10-27 03:11:04.203849832,,77734.251
E001497,Denise,Hamilton,Female,California,Los Angeles,2015-01-30 12:16:32.697927069,HR,HR Assistant,Bachelor's,Satisfactory,No,53738,1984-01-30 12:16:32.697927069,2018-12-17 23:38:48.304945373,53738.0
E001498,Todd,Ross,Female,California,San Diego,2016-12-06 09:06:03.708082952,HR,HR Manager,Master's,Excellent,Yes,87928,1994-12-06 09:06:03.708082952,,96720.8
E001499,John,Medina,Female,California,Los Angeles,2015-09-11 22:21:57.776804292,Sales,Sales Manager,Bachelor's,Good,No,87703,1955-09-11 22:21:57.776804292,2019-07-05 14:09:08.098316116,92088.15000000001
E001500,Tina,Welch,Female,Texas,Dallas,2016-02-15 00:25:12.418043860,Sales,Sales Associate,Associate's,Satisfactory,Yes,45399,1966-02-15 00:25:12.418043860,,47668.950000000004
E001501,Deanna,Cook,Male,Florida,Miami,2016-02-10 05:18:24.794748372,Engineering,Senior Software Engineer,Master's,Needs Improvement,Yes,112785,1958-02-10 05:18:24.794748372,,132872.0085
E001502,Cheryl,Cantu,Male,California,San Francisco,2017-06-03 06:36:15.908788064,Finance,Finance Manager,Master's,Excellent,Yes,99473,1989-06-03 06:36:15.908788064,,111608.70600000002
E001503,Melissa,Floyd,Male,Florida,Tampa,2018-07-18 01:23:32.999784496,Engineering,Senior Software Engineer,Master's,Excellent,No,121533,1991-07-18 01:23:32.999784496,,136360.026
E001504,Joseph,Henderson,Male,California,Los Angeles,2022-12-10 14:11:31.917857664,Engineering,Senior Software Engineer,Master's,Needs Improvement,No,132342,1990-12-10 14:11:31.917857664,,148487.72400000002
E001505,Robin,Taylor,Male,California,San Diego,2018-07-18 20:49:58.187992144,Engineering,Engineering Manager,Master's,Satisfactory,No,145039,1987-07-18 20:49:58.187992144,,162733.758
E001506,Jacob,Gardner,Female,Texas,Dallas,2023-11-11 15:59:37.385425792,Engineering,Senior Software Engineer,Master's,Needs Improvement,Yes,102488,1965-11-11 15:59:37.385425792,2024-07-29 02:41:09.417801703,118373.64000000001
E001507,Charles,Blackburn,Female,New York,Rochester,2019-03-20 09:15:46.488970704,Finance,Financial Analyst,Bachelor's,Excellent,No,60007,1994-03-20 09:15:46.488970704,,60007.0
E001508,Kristen,Sanchez,Female,California,San Diego,2015-01-04 11:37:29.766088932,HR,HR Assistant,Bachelor's,Satisfactory,No,59435,1985-01-04 11:37:29.766088932,2022-10-11 22:05:25.870691940,59435.0
E001509,Christopher,Harris,Female,California,San Francisco,2017-11-29 00:21:50.660803904,Sales,Sales Representative,Bachelor's,Satisfactory,Yes,59186,1981-11-29 00:21:50.660803904,2018-07-17 02:47:02.967817422,59186.0
E001510,Thomas,Williams,Male,Florida,Tampa,2017-06-13 12:33:36.956366624,Engineering,Software Engineer,Bachelor's,Good,Yes,100801,1965-06-13 12:33:36.956366624,,107957.87100000001
E001511,Savannah,Pitts,Female,California,San Francisco,2023-04-02 18:41:35.757372448,HR,HR Assistant,Bachelor's,Excellent,No,50992,1996-04-02 18:41:35.757372448,,50992.0
E001512,Erik,Hines,Male,Texas,Houston,2019-06-10 21:22:04.451273344,Finance,Financial Analyst,Bachelor's,Satisfactory,No,62668,1993-06-10 21:22:04.451273344,,63921.36
E001513,Christopher,Knox,Female,Florida,Miami,2019-12-01 19:23:00.347372384,Finance,Finance Manager,Master's,Satisfactory,No,108025,1966-12-01 19:23:00.347372384,,124768.87500000001
E001514,Robert,Bailey,Male,California,San Francisco,2016-09-20 01:14:18.083709816,Sales,Sales Associate,Associate's,Good,No,47286,1994-09-20 01:14:18.083709816,,48231.72
E001515,Nicole,Campbell,Male,New York,Buffalo,2022-09-24 01:48:54.654818624,HR,HR Manager,Master's,Satisfactory,Yes,77690,1983-09-24 01:48:54.654818624,,87168.18000000001
E001516,Rachel,Martinez,Female,Texas,Austin,2023-02-17 11:43:20.784337024,Engineering,Engineering Manager,Master's,Good,Yes,133926,1963-02-17 11:43:20.784337024,,154684.53
E001517,James,Wilkins,Female,Florida,Tampa,2019-07-27 03:07:40.238703520,Engineering,Engineering Manager,Master's,Needs Improvement,Yes,137741,1979-07-27 03:07:40.238703520,,159090.855
E001518,Connie,Allen,Female,New York,Rochester,2023-06-22 19:29:23.078755904,Finance,Finance Manager,Master's,Needs Improvement,Yes,110055,1968-06-22 19:29:23.078755904,,127113.52500000002
E001519,Cynthia,Foster,Male,Texas,Austin,2021-03-22 14:21:48.030852864,Sales,Sales Representative,Bachelor's,Satisfactory,No,65337,1972-03-22 14:21:48.030852864,,69975.92700000001
E001520,Chase,Pittman,Male,New York,New York City,2021-05-18 08:21:38.976213632,HR,HR Assistant,Bachelor's,Good,Yes,48813,1993-05-18 08:21:38.976213632,,49789.26
E001521,Lauren,Newton,Male,Florida,Miami,2016-04-08 03:20:31.091126936,Engineering,Senior Software Engineer,Master's,Satisfactory,No,137208,1966-04-08 03:20:31.091126936,,161644.74480000001
E001522,Jason,Ramirez,Female,Texas,Houston,2019-11-29 20:40:05.121067136,Sales,Sales Associate,Associate's,Satisfactory,No,43945,1980-11-29 20:40:05.121067136,,43945.0
E001523,Kaitlyn,Thompson,Male,California,San Francisco,2015-04-16 23:49:14.595121888,Sales,Sales Manager,Bachelor's,Good,No,85101,1979-04-16 23:49:14.595121888,,91143.171
E001524,Amanda,Martinez,Male,New York,Buffalo,2021-01-02 03:48:36.426684128,Engineering,Engineering Manager,Master's,Good,Yes,147113,1973-01-02 03:48:36.426684128,,173313.82530000003
E001525,Lauren,Hughes,Female,Texas,Houston,2017-08-23 21:56:41.589092272,Engineering,Engineering Manager,Master's,Good,No,137731,1980-08-23 21:56:41.589092272,,151504.1
E001526,Tricia,Walker,Male,Texas,Houston,2020-09-13 05:11:36.232330016,Finance,Financial Analyst,Bachelor's,Satisfactory,Yes,65353,1977-09-13 05:11:36.232330016,,69993.063
E001527,Matthew,Davis,Male,New York,New York City,2021-08-07 22:11:38.324135264,HR,HR Specialist,Bachelor's,Needs Improvement,No,60674,1998-08-07 22:11:38.324135264,,61887.48
E001528,Janice,Hood,Male,New York,New York City,2016-10-29 11:23:54.215531192,Engineering,Software Engineer,Bachelor's,Needs Improvement,Yes,106534,1979-10-29 11:23:54.215531192,,114097.91400000002
E001529,Brandon,Juarez,Female,New York,Buffalo,2021-03-18 14:27:15.984406272,Engineering,Software Engineer,Bachelor's,Needs Improvement,Yes,88081,1962-03-18 14:27:15.984406272,,92485.05
E001530,Kevin,Lopez,Female,New York,New York City,2016-07-13 18:54:51.144638816,HR,HR Manager,Master's,Needs Improvement,No,80899,1993-07-13 18:54:51.144638816,,88988.90000000001
